K,alphap,meanE,varE,skewE,kurtE,class
0.22,1.413716694,23.38574932,8.15375874,-1.273662916,3.87656118,two
0.22,1.413716694,22.47625877,6.862952065,-1.249471664,3.911826337,two
0.22,1.413716694,21.57934535,5.400169141,-1.375533572,4.435969252,two
0.22,1.413716694,20.81440339,4.478710864,-1.468408077,5.070897496,two
0.22,1.413716694,19.96545751,3.733006992,-1.580839341,5.573455928,two
0.22,1.413716694,19.19762498,3.218617588,-1.676195567,6.272728385,two
0.22,1.413716694,18.29917533,2.468746989,-2.04494644,8.261227086,two
0.22,1.413716694,17.58355948,2.285319758,-2.038767919,8.664929824,two
0.22,1.413716694,16.75514074,1.968624677,-2.080448972,9.549776126,two
0.22,1.413716694,15.78874833,1.576293195,-1.90486702,11.0248787,two
0.22,1.413716694,15.00854595,1.601102642,-1.088340511,9.827696517,two
0.22,1.413716694,14.16988506,1.568037021,-0.131618621,12.10017086,two
0.22,1.413716694,13.30969016,1.648159803,0.967618263,16.51707502,two
0.22,1.413716694,12.47884653,1.762782513,2.112894802,22.78159653,two
0.22,1.413716694,11.65713168,1.88585873,3.385468146,30.49432904,two
0.22,1.413716694,11.07823947,2.110377201,3.984259929,33.74658691,two
0.22,1.413716694,10.7273345,2.314534287,4.331668783,35.28105207,two
0.22,1.413716694,10.70641867,2.202364306,5.22590171,43.38461954,two
0.22,1.413716694,10.87543262,2.596438272,4.335316404,32.63654257,two
0.22,1.413716694,11.51413938,2.587837632,3.91165223,29.27640803,two
0.22,1.413716694,11.54515987,2.195877604,5.586872422,44.28193179,two
0.22,1.413716694,11.86446185,1.782768504,7.385162059,66.00917345,two
0.22,1.413716694,12.72703957,2.392360113,4.303061196,30.4907322,two
0.22,1.413716694,14.06044667,4.384496553,1.483521179,6.948981498,two
0.22,1.413716694,15.1368358,4.852628538,0.69481824,4.434594968,two
0.22,1.413716694,15.78747259,5.778255721,0.487106751,3.088616391,two
0.22,1.413716694,16.55091126,6.630377231,0.189658066,2.326132199,two
0.22,1.413716694,16.79789167,7.803684657,0.492529928,2.089456179,two
0.22,1.413716694,17.71326842,9.252562506,0.224148536,1.637495211,two
0.22,1.413716694,18.62213673,11.30396543,0.064730874,1.407904444,two
0.22,1.413716694,20.03494588,12.6169838,-0.135586855,1.476564651,two
0.22,1.413716694,20.49080955,16.37960585,-0.117180285,1.291727024,two
0.22,1.413716694,21.55437512,18.72605741,-0.193417943,1.349535967,two
0.22,1.413716694,22.75897673,18.86731349,-0.309582474,1.605929943,two
0.22,1.413716694,24.38046583,21.68332556,-0.465742362,1.726911379,two
0.22,1.413716694,25.34493734,24.81278687,-0.317465923,1.724799192,two
0.22,1.413716694,26.920159,30.91068347,-0.493289538,1.72337383,two
0.22,1.413716694,27.95584985,37.59076876,-0.473598512,1.661041415,two
0.22,1.413716694,28.77854601,46.22241105,-0.367117335,1.550456449,two
0.22,1.413716694,28.92529704,57.29726382,0.068483833,1.529697168,two
0.22,1.413716694,30.33095671,69.67969852,0.066690961,1.566244583,two
0.22,1.413716694,31.67829277,77.97790055,0.012749607,1.621044189,two
0.22,1.413716694,33.12476875,89.20951164,-0.012273812,1.665152646,two
0.22,1.413716694,34.65616097,108.7930825,0.0302505,1.633929752,two
0.22,1.413716694,37.46764041,154.4752847,-0.081653407,1.388909287,two
0.22,1.413716694,39.63622901,182.6167047,-0.124105096,1.367039115,two
0.22,1.413716694,39.5008423,177.9918156,0.165513401,1.612946633,two
0.22,1.413716694,41.61315853,218.9417882,0.197687534,1.529335654,two
0.22,1.413716694,45.07339719,247.7424597,0.054558823,1.52652629,two
0.22,1.413716694,49.59895717,279.7533686,-0.182045012,1.67086913,two
0.22,1.413716694,51.88092364,311.7571893,-0.177976772,1.694222633,two
0.22,1.413716694,56.15637572,352.8899358,-0.429678079,1.762423143,two
0.22,1.413716694,59.97265506,439.1178042,-0.349174353,1.825285386,two
0.22,1.413716694,60.8836918,433.0633895,-0.431189579,1.831750549,two
0.22,1.413716694,63.30758639,460.754655,-0.474201494,1.942686423,two
0.22,1.413716694,65.20131098,510.8195874,-0.352826964,2.057457391,two
0.22,1.413716694,63.07726374,419.9204382,-0.365582324,2.403153762,two
0.22,1.413716694,64.88045766,388.8534734,-0.773760179,2.72263351,two
0.22,1.413716694,63.44712519,296.6233299,-1.2946318,3.559278817,two
0.22,1.413716694,63.03593937,274.4924753,-1.451419373,3.924009846,two
0.22,1.413716694,64.32383995,296.4126575,-1.445985938,3.849196994,two
0.22,1.413716694,64.89385942,297.3542116,-1.553064642,4.04392672,two
0.22,1.413716694,64.18605713,282.560397,-1.619205876,4.191898601,two
0.22,1.413716694,63.79315953,278.7512892,-1.620668971,4.194265409,two
0.22,1.413716694,62.62081117,257.6393357,-1.715281884,4.384404243,two
0.22,1.413716694,60.72974101,233.8234939,-1.719509789,4.433800975,two
0.22,1.413716694,59.28730958,218.1027537,-1.718695988,4.436762602,two
0.22,1.413716694,57.44895896,199.3372044,-1.686897718,4.429899674,two
0.22,1.413716694,55.34668658,178.3520508,-1.66831457,4.41793889,two
0.22,1.413716694,53.18498521,155.6089724,-1.706641058,4.53021131,two
0.22,1.413716694,50.84845252,132.7131872,-1.753023784,4.683234291,two
0.22,1.413716694,48.808951,118.6262276,-1.676359464,4.559159393,two
0.22,1.413716694,46.58724591,100.2709608,-1.726233967,4.691398018,two
0.22,1.413716694,44.77066754,87.88623523,-1.729022158,4.731853647,two
0.22,1.413716694,42.63280312,75.25226664,-1.670498308,4.651652677,two
0.22,1.413716694,41.22593608,70.83469424,-1.491925283,4.308494897,two
0.22,1.413716694,39.61109207,62.24256971,-1.454131406,4.277550667,two
0.22,1.413716694,37.86522495,51.37006086,-1.544348362,4.51049166,two
0.22,1.413716694,36.3589257,47.9206054,-1.284175593,3.984294297,two
0.22,1.413716694,34.9707203,42.51746579,-1.208124766,3.836684539,two
0.22,1.413716694,33.44346783,35.25541728,-1.242490382,3.902559529,two
0.22,1.413716694,32.00511313,28.84470658,-1.281057424,4.10136156,two
0.22,1.413716694,31.01909697,29.56418781,-0.899119154,3.317873207,two
0.22,1.413716694,30.0000796,26.03364052,-0.899153768,3.268942127,two
0.22,1.413716694,28.98886566,21.32707811,-1.036830409,3.59579889,two
0.22,1.413716694,27.64169111,16.36366302,-1.207511542,3.826417526,two
0.22,1.413716694,26.39458662,12.76797299,-1.303579081,4.046272199,two
0.22,1.413716694,25.51338804,10.54867023,-1.45438297,4.378928481,two
0.22,1.413716694,24.56786368,8.60791999,-1.610431209,4.609475595,two
0.22,1.413716694,23.89226152,8.104510789,-1.476237048,4.294178663,two
0.22,1.413716694,23.38574932,8.15375874,-1.273662916,3.87656118,two
0.22,1.413716694,22.47625877,6.862952065,-1.249471664,3.911826337,two
0.22,1.413716694,21.57934535,5.400169141,-1.375533572,4.435969252,two
0.22,1.413716694,20.81440338,4.478710864,-1.468408077,5.070897497,two
0.22,1.413716694,19.96545751,3.733006985,-1.580839344,5.573455939,two
0.22,1.413716694,19.19762499,3.218617598,-1.676195562,6.272728364,two
0.22,1.413716694,18.29917533,2.468746989,-2.04494644,8.261227086,two
0.22,1.413716694,17.58355948,2.285319757,-2.03876792,8.66492983,two
0.22,1.413716694,16.75514075,1.968624682,-2.080448967,9.549776095,two
0.22,1.413716694,15.78874833,1.576293195,-1.90486702,11.0248787,two
0.22,1.413716694,15.00854595,1.601102642,-1.088340511,9.827696517,two
0.22,1.413716694,14.16988506,1.568037021,-0.131618621,12.10017086,two
0.22,1.413716694,13.30969014,1.6481598,0.967618296,16.51707516,two
0.22,1.413716694,12.47884648,1.762782511,2.112894924,22.78159693,two
0.22,1.413716694,11.65713168,1.88585873,3.385468146,30.49432904,two
0.22,1.413716694,11.07823947,2.110377201,3.984259929,33.74658691,two
0.22,1.413716694,10.7273345,2.314534288,4.331668779,35.28105203,two
0.22,1.413716694,10.70641887,2.20236441,5.225900979,43.38461256,two
0.22,1.413716694,10.87543262,2.596438272,4.335316404,32.63654257,two
0.22,1.413716694,11.51414407,2.587849026,3.911622321,29.27610844,two
0.22,1.413716694,11.54515987,2.195877604,5.586872422,44.28193179,two
0.22,1.413716694,11.86445872,1.782764048,7.38519547,66.00957137,two
0.22,1.413716694,12.72703957,2.392360113,4.303061196,30.4907322,two
0.22,1.413716694,14.06044668,4.38449658,1.483521172,6.948981423,two
0.22,1.413716694,15.1368358,4.852628538,0.69481824,4.434594968,two
0.22,1.413716694,15.78747259,5.778255721,0.487106751,3.088616391,two
0.22,1.413716694,16.55091126,6.63037723,0.189658066,2.326132199,two
0.22,1.413716694,16.79789167,7.803684657,0.492529928,2.089456179,two
0.22,1.413716694,17.71326842,9.252562506,0.224148536,1.637495211,two
0.22,1.413716694,18.62213673,11.30396543,0.064730874,1.407904444,two
0.22,1.413716694,20.03494588,12.6169838,-0.135586855,1.476564651,two
0.22,1.413716694,20.49080955,16.37960585,-0.117180285,1.291727024,two
0.22,1.413716694,21.55437512,18.72605741,-0.193417943,1.349535967,two
0.22,1.413716694,22.75897673,18.86731349,-0.309582474,1.605929943,two
0.22,1.413716694,24.38046583,21.68332556,-0.465742362,1.726911379,two
0.22,1.413716694,25.34493734,24.81278687,-0.317465923,1.724799192,two
0.22,1.413716694,26.920159,30.91068347,-0.493289538,1.72337383,two
0.22,1.413716694,27.95584985,37.59076876,-0.473598512,1.661041415,two
0.22,1.413716694,28.77854601,46.22241105,-0.367117335,1.550456449,two
0.22,1.413716694,28.92529704,57.29726382,0.068483833,1.529697168,two
0.22,1.413716694,30.33095671,69.67969852,0.066690961,1.566244583,two
0.22,1.413716694,31.67829277,77.97790055,0.012749607,1.621044189,two
0.22,1.413716694,33.12476875,89.20951164,-0.012273812,1.665152646,two
0.22,1.413716694,34.65616097,108.7930825,0.0302505,1.633929752,two
0.22,1.413716694,37.46764041,154.4752847,-0.081653407,1.388909287,two
0.22,1.413716694,39.63622901,182.6167047,-0.124105096,1.367039115,two
0.22,1.413716694,39.5008423,177.9918156,0.165513401,1.612946633,two
0.22,1.413716694,41.61315853,218.9417882,0.197687534,1.529335654,two
0.22,1.413716694,45.07339719,247.7424597,0.054558823,1.52652629,two
0.22,1.413716694,49.59895717,279.7533686,-0.182045012,1.67086913,two
0.22,1.413716694,51.88092364,311.7571893,-0.177976772,1.694222633,two
0.22,1.413716694,56.15637572,352.8899358,-0.429678079,1.762423143,two
0.22,1.413716694,59.97265506,439.1178042,-0.349174353,1.825285386,two
0.22,1.413716694,60.8836918,433.0633895,-0.431189579,1.831750549,two
0.22,1.413716694,63.30758639,460.754655,-0.474201494,1.942686423,two
0.22,1.413716694,65.20131098,510.8195874,-0.352826964,2.057457391,two
0.22,1.413716694,63.07726374,419.9204382,-0.365582324,2.403153762,two
0.22,1.413716694,64.88045766,388.8534734,-0.773760179,2.72263351,two
0.22,1.413716694,63.44712519,296.6233299,-1.2946318,3.559278817,two
0.22,1.413716694,63.03593937,274.4924753,-1.451419373,3.924009846,two
0.22,1.413716694,64.32383995,296.4126575,-1.445985938,3.849196994,two
0.22,1.413716694,64.89385942,297.3542116,-1.553064642,4.04392672,two
0.22,1.413716694,64.18605713,282.560397,-1.619205876,4.191898601,two
0.22,1.413716694,63.79315953,278.7512892,-1.620668971,4.194265409,two
0.22,1.413716694,62.62081117,257.6393357,-1.715281884,4.384404243,two
0.22,1.413716694,60.72974101,233.8234939,-1.719509789,4.433800975,two
0.22,1.413716694,59.28730958,218.1027537,-1.718695988,4.436762602,two
0.22,1.413716694,57.44895896,199.3372044,-1.686897718,4.429899674,two
0.22,1.413716694,55.34668658,178.3520508,-1.66831457,4.41793889,two
0.22,1.413716694,53.18498521,155.6089724,-1.706641058,4.53021131,two
0.22,1.413716694,50.84845252,132.7131872,-1.753023784,4.683234291,two
0.22,1.413716694,48.808951,118.6262276,-1.676359464,4.559159393,two
0.22,1.413716694,46.58724591,100.2709608,-1.726233967,4.691398018,two
0.23,1.413716694,47.21903192,109.8640138,-1.570286688,4.366161091,two
0.23,1.413716694,44.9829602,90.97876793,-1.65349366,4.592860555,two
0.23,1.413716694,42.63168322,73.15613758,-1.763486187,4.865043179,two
0.23,1.413716694,41.35451671,72.03351975,-1.472059562,4.256171966,two
0.23,1.413716694,39.74053637,64.28018841,-1.384316313,4.131144068,two
0.23,1.413716694,37.94335833,52.6116561,-1.487352044,4.366744508,two
0.23,1.413716694,36.49177848,49.56030513,-1.217622951,3.87342426,two
0.23,1.413716694,35.10771674,44.79332268,-1.101658297,3.629907054,two
0.23,1.413716694,33.59609041,37.29636753,-1.140251984,3.671819504,two
0.23,1.413716694,32.19011411,31.09084507,-1.142418565,3.786055187,two
0.23,1.413716694,31.12491508,31.05216363,-0.822361127,3.156778682,two
0.23,1.413716694,30.10503082,27.68814108,-0.799035478,3.056349174,two
0.23,1.413716694,29.0256126,22.4402155,-0.930149663,3.323154959,two
0.23,1.413716694,27.67279652,16.34825453,-1.200129456,3.844761438,two
0.23,1.413716694,26.48256881,13.32796983,-1.231918321,3.82473352,two
0.23,1.413716694,25.4970419,10.58260754,-1.427248552,4.213210811,two
0.23,1.413716694,24.66240245,8.808419402,-1.577399884,4.540901149,two
0.23,1.413716694,23.96266253,8.372331231,-1.416248611,4.101981955,two
0.23,1.413716694,23.33632805,7.382136005,-1.438866241,4.401942475,two
0.23,1.413716694,22.54994872,6.94814455,-1.247984387,3.870734618,two
0.23,1.413716694,21.63509612,5.490723712,-1.358396099,4.303566015,two
0.23,1.413716694,20.84791052,4.555575861,-1.420073538,4.811556079,two
0.23,1.413716694,20.1003383,3.797216201,-1.583117095,5.61878286,two
0.23,1.413716694,19.25821157,3.224376976,-1.649288026,6.086130312,two
0.23,1.413716694,18.45625185,2.696060847,-1.83692194,7.123844542,two
0.23,1.413716694,17.63273236,2.244811792,-2.02522034,8.357922307,two
0.23,1.413716694,16.86227818,2.029212755,-1.96265558,8.623019594,two
0.23,1.413716694,16.01493437,1.776565191,-1.754261436,8.942332968,two
0.23,1.413716694,15.12730001,1.626935144,-1.124405712,9.250008019,two
0.23,1.413716694,14.28933081,1.518776338,-0.194693002,12.25093106,two
0.23,1.413716694,13.45883808,1.601507,0.903274984,16.33189387,two
0.23,1.413716694,12.67462916,1.702609962,2.036353168,22.45813228,two
0.23,1.413716694,11.92285888,1.804358914,3.289517367,30.10043187,two
0.23,1.413716694,11.39279668,2.058240795,3.709310371,31.71558439,two
0.23,1.413716694,11.06466221,2.265662574,4.005093921,32.81757803,two
0.23,1.413716694,11.05054526,2.580293937,3.652543083,28.27546853,two
0.23,1.413716694,11.30592903,2.210887923,4.769647163,38.91692115,two
0.23,1.413716694,11.61683847,2.771642614,3.566237893,24.81046412,two
0.23,1.413716694,12.42378705,2.716938548,2.995303481,21.61318856,two
0.23,1.413716694,12.9727363,2.969386279,2.484264224,16.6206583,two
0.23,1.413716694,13.6233014,3.803970991,1.759857052,9.38218701,two
0.23,1.413716694,14.19715105,4.672662047,1.359116178,6.066532586,two
0.23,1.413716694,15.5363094,4.495964207,0.461002484,4.611758204,two
0.23,1.413716694,16.33729557,5.154608382,0.197331011,3.340412789,two
0.23,1.413716694,16.56229677,6.615952519,0.391784209,2.388949766,two
0.23,1.413716694,17.49338476,8.467866875,0.143799738,1.728035287,two
0.23,1.413716694,18.07415205,9.573028769,0.045561867,1.536636327,two
0.23,1.413716694,19.75465078,10.31197336,-0.322729337,1.641461042,two
0.23,1.413716694,19.86922013,13.84575063,-0.167081584,1.326895681,two
0.23,1.413716694,20.83033604,16.22006786,-0.244432497,1.342003852,two
0.23,1.413716694,21.73506634,17.89790245,-0.294974006,1.423069489,two
0.23,1.413716694,22.76473823,21.72212884,-0.308986275,1.4458155,two
0.23,1.413716694,23.617586,24.37607599,-0.316411685,1.483896158,two
0.23,1.413716694,24.73472429,32.20738131,-0.24372724,1.379350325,two
0.23,1.413716694,25.73226241,38.1787481,-0.257171575,1.364321036,two
0.23,1.413716694,26.71137944,45.2175027,-0.19285659,1.368797694,two
0.23,1.413716694,28.39112804,61.10493737,-0.186272356,1.295539146,two
0.23,1.413716694,28.48827141,58.79225773,-0.073016471,1.432183809,two
0.23,1.413716694,30.05062593,75.89682133,0.037116065,1.397079246,two
0.23,1.413716694,31.57324786,87.35296407,-0.044699492,1.388448458,two
0.23,1.413716694,33.60496473,115.4580248,-0.07862096,1.290247796,two
0.23,1.413716694,34.85724156,132.5554118,-0.009283414,1.334663855,two
0.23,1.413716694,36.69110764,152.9938021,-0.015592025,1.374244033,two
0.23,1.413716694,38.40253307,173.9024612,0.12809537,1.498254795,two
0.23,1.413716694,39.64009637,188.9387906,0.162703265,1.491564749,two
0.23,1.413716694,41.95570939,224.0778965,0.170004225,1.479786233,two
0.23,1.413716694,47.287899,252.2725586,-0.146130032,1.622473745,two
0.23,1.413716694,49.52250507,282.7136221,-0.140199549,1.650191064,two
0.23,1.413716694,52.57472606,314.8820226,-0.222459608,1.738462214,two
0.23,1.413716694,56.75532967,363.551598,-0.433875047,1.755882723,two
0.23,1.413716694,60.22189264,439.47141,-0.353581644,1.835895036,two
0.23,1.413716694,60.84923825,429.7300532,-0.420919603,1.852804096,two
0.23,1.413716694,63.72050014,470.670761,-0.476832154,1.933665786,two
0.23,1.413716694,65.91083376,510.7066057,-0.437300643,2.058958823,two
0.23,1.413716694,65.40981819,462.6645733,-0.448491782,2.376994982,two
0.23,1.413716694,65.43022747,396.1514579,-0.786145472,2.755134951,two
0.23,1.413716694,63.86370959,303.5753206,-1.282418582,3.542265245,two
0.23,1.413716694,64.01976669,287.3921117,-1.474637816,3.934937134,two
0.23,1.413716694,64.69695298,297.0385159,-1.49794756,3.943703982,two
0.23,1.413716694,65.48383805,307.7768332,-1.529724784,3.996810087,two
0.23,1.413716694,64.90702926,291.6625182,-1.63205046,4.212319941,two
0.23,1.413716694,64.03376712,280.4778863,-1.637104936,4.218834267,two
0.23,1.413716694,63.12014316,265.0139538,-1.70015457,4.353934178,two
0.23,1.413716694,60.88639622,233.649333,-1.743144058,4.493434825,two
0.23,1.413716694,59.63352164,222.5314965,-1.704502898,4.424595529,two
0.23,1.413716694,57.68651997,198.6922699,-1.749568223,4.537833696,two
0.23,1.413716694,55.32396048,173.1680095,-1.764336337,4.61925479,two
0.23,1.413716694,53.78289518,164.6111003,-1.639347375,4.385208533,two
0.23,1.413716694,51.3448481,138.5909344,-1.714233725,4.601898558,two
0.23,1.413716694,49.17792519,123.0483043,-1.637040512,4.473855136,two
0.23,1.413716694,47.21903192,109.8640138,-1.570286688,4.366161091,two
0.23,1.413716694,44.9829602,90.97876794,-1.65349366,4.592860555,two
0.23,1.413716694,42.63168322,73.15613758,-1.763486187,4.865043179,two
0.23,1.413716694,41.35451671,72.03351975,-1.472059562,4.256171966,two
0.23,1.413716694,39.74053637,64.28018841,-1.384316313,4.131144068,two
0.23,1.413716694,37.94335833,52.6116561,-1.487352044,4.366744508,two
0.23,1.413716694,36.49177848,49.56030513,-1.217622951,3.873424259,two
0.23,1.413716694,35.10771674,44.79332269,-1.101658297,3.629907054,two
0.23,1.413716694,33.59609041,37.29636754,-1.140251984,3.671819503,two
0.23,1.413716694,32.19011411,31.09084508,-1.142418563,3.786055186,two
0.23,1.413716694,31.12491508,31.05216364,-0.822361126,3.156778681,two
0.23,1.413716694,30.10503082,27.68814109,-0.799035477,3.056349174,two
0.23,1.413716694,29.0256126,22.4402155,-0.930149662,3.323154959,two
0.23,1.413716694,27.67279652,16.34825454,-1.200129455,3.844761438,two
0.23,1.413716694,26.48256881,13.32796983,-1.231918322,3.824733521,two
0.23,1.413716694,25.4970419,10.58260754,-1.427248552,4.213210811,two
0.23,1.413716694,24.66240245,8.808419402,-1.577399884,4.540901149,two
0.23,1.413716694,23.96266253,8.372331231,-1.416248611,4.101981955,two
0.23,1.413716694,23.33632805,7.382136005,-1.438866241,4.401942475,two
0.23,1.413716694,22.54994872,6.94814455,-1.247984387,3.870734618,two
0.23,1.413716694,21.63509612,5.490723712,-1.358396099,4.303566015,two
0.23,1.413716694,20.84791052,4.555575861,-1.420073538,4.811556079,two
0.23,1.413716694,20.1003383,3.797216202,-1.583117094,5.618782859,two
0.23,1.413716694,19.25821157,3.224376978,-1.649288025,6.086130308,two
0.23,1.413716694,18.45625185,2.696060847,-1.83692194,7.123844542,two
0.23,1.413716694,17.63273236,2.244811793,-2.025220339,8.357922304,two
0.23,1.413716694,16.86227818,2.029212752,-1.962655584,8.62301961,two
0.23,1.413716694,16.01493437,1.776565196,-1.754261433,8.942332937,two
0.23,1.413716694,15.12730001,1.626935144,-1.124405712,9.250008019,two
0.23,1.413716694,14.28933081,1.518776338,-0.194693002,12.25093106,two
0.23,1.413716694,13.45883808,1.601506991,0.903275003,16.33189408,two
0.23,1.413716694,12.67462918,1.702609985,2.036353089,22.45813155,two
0.23,1.413716694,11.92285888,1.804358914,3.289517367,30.10043187,two
0.23,1.413716694,11.39279668,2.058240795,3.709310371,31.71558439,two
0.23,1.413716694,11.06466221,2.265662575,4.005093918,32.817578,two
0.23,1.413716694,11.05054526,2.580293937,3.652543084,28.27546853,two
0.23,1.413716694,11.30592903,2.210887923,4.769647163,38.91692115,two
0.23,1.413716694,11.61684357,2.771624997,3.566264167,24.81073082,two
0.23,1.413716694,12.42378705,2.716938548,2.995303481,21.61318856,two
0.23,1.413716694,12.97274674,2.96940831,2.484225386,16.62035586,two
0.23,1.413716694,13.6233014,3.803970991,1.759857052,9.38218701,two
0.23,1.413716694,14.19715105,4.672662046,1.359116177,6.066532587,two
0.23,1.413716694,15.5363094,4.495964205,0.461002485,4.611758209,two
0.23,1.413716694,16.33729557,5.154608382,0.197331011,3.340412789,two
0.23,1.413716694,16.56229677,6.615952519,0.391784209,2.388949766,two
0.23,1.413716694,17.49338476,8.467866875,0.143799738,1.728035287,two
0.23,1.413716694,18.07415205,9.573028769,0.045561867,1.536636327,two
0.23,1.413716694,19.75465078,10.31197337,-0.322729337,1.641461042,two
0.23,1.413716694,19.86922013,13.84575063,-0.167081584,1.326895681,two
0.23,1.413716694,20.83033604,16.22006786,-0.244432497,1.342003852,two
0.23,1.413716694,21.73506634,17.89790245,-0.294974006,1.423069489,two
0.23,1.413716694,22.76473823,21.72212884,-0.308986275,1.4458155,two
0.23,1.413716694,23.617586,24.37607599,-0.316411685,1.483896158,two
0.23,1.413716694,24.73472429,32.20738131,-0.24372724,1.379350325,two
0.23,1.413716694,25.73226241,38.1787481,-0.257171575,1.364321036,two
0.23,1.413716694,26.71137944,45.2175027,-0.19285659,1.368797694,two
0.23,1.413716694,28.39112804,61.10493737,-0.186272356,1.295539146,two
0.23,1.413716694,28.48827141,58.79225773,-0.073016471,1.432183809,two
0.23,1.413716694,30.05062593,75.89682133,0.037116065,1.397079246,two
0.23,1.413716694,31.57324786,87.35296407,-0.044699492,1.388448458,two
0.23,1.413716694,33.60496473,115.4580248,-0.07862096,1.290247796,two
0.23,1.413716694,34.85724156,132.5554118,-0.009283414,1.334663855,two
0.23,1.413716694,36.69110764,152.9938021,-0.015592025,1.374244033,two
0.23,1.413716694,38.40253307,173.9024612,0.12809537,1.498254795,two
0.23,1.413716694,39.64009637,188.9387906,0.162703265,1.491564749,two
0.23,1.413716694,41.95570939,224.0778965,0.170004225,1.479786233,two
0.23,1.413716694,47.287899,252.2725586,-0.146130032,1.622473745,two
0.23,1.413716694,49.52250507,282.7136221,-0.140199549,1.650191064,two
0.23,1.413716694,52.57472606,314.8820226,-0.222459608,1.738462214,two
0.23,1.413716694,56.75532967,363.551598,-0.433875047,1.755882723,two
0.23,1.413716694,60.22189264,439.47141,-0.353581644,1.835895036,two
0.23,1.413716694,60.84923825,429.7300532,-0.420919603,1.852804096,two
0.23,1.413716694,63.72050014,470.670761,-0.476832154,1.933665786,two
0.23,1.413716694,65.91083376,510.7066057,-0.437300643,2.058958823,two
0.23,1.413716694,65.40981819,462.6645733,-0.448491782,2.376994982,two
0.23,1.413716694,65.43022747,396.1514579,-0.786145472,2.755134951,two
0.23,1.413716694,63.86370959,303.5753206,-1.282418582,3.542265245,two
0.23,1.413716694,64.01976669,287.3921117,-1.474637816,3.934937134,two
0.23,1.413716694,64.69695298,297.0385159,-1.49794756,3.943703982,two
0.23,1.413716694,65.48383805,307.7768332,-1.529724784,3.996810087,two
0.23,1.413716694,64.90702926,291.6625182,-1.63205046,4.212319941,two
0.23,1.413716694,64.03376712,280.4778863,-1.637104936,4.218834267,two
0.23,1.413716694,63.12014316,265.0139538,-1.70015457,4.353934178,two
0.23,1.413716694,60.88639622,233.649333,-1.743144058,4.493434825,two
0.23,1.413716694,59.63352164,222.5314965,-1.704502898,4.424595529,two
0.23,1.413716694,57.68651997,198.6922699,-1.749568223,4.537833696,two
0.23,1.413716694,55.32396048,173.1680095,-1.764336337,4.61925479,two
0.23,1.413716694,53.78289518,164.6111003,-1.639347375,4.385208533,two
0.23,1.413716694,51.3448481,138.5909344,-1.714233725,4.601898558,two
0.23,1.413716694,49.17792519,123.0483043,-1.637040512,4.473855136,two
0.23,1.413716694,47.21903192,109.8640138,-1.570286688,4.366161091,two
0.24,1.413716694,47.15790032,106.5127348,-1.658956639,4.539500322,three
0.24,1.413716694,45.34484179,96.03598198,-1.571586088,4.383691653,three
0.24,1.413716694,42.8967129,74.99768896,-1.752241227,4.844825785,three
0.24,1.413716694,41.42456714,72.16855496,-1.489690546,4.255377099,three
0.24,1.413716694,39.95886563,67.16098091,-1.310926364,3.974891724,three
0.24,1.413716694,38.19130498,56.4443252,-1.335091797,4.070765415,three
0.24,1.413716694,36.55718596,49.65296332,-1.226190983,3.891124124,three
0.24,1.413716694,35.11510775,44.72127367,-1.124870218,3.580843824,three
0.24,1.413716694,33.69741316,38.9269166,-1.071460419,3.474880112,three
0.24,1.413716694,32.34730913,33.16877927,-1.038024989,3.521428415,three
0.24,1.413716694,31.21583035,32.24925293,-0.76762395,3.046530266,three
0.24,1.413716694,30.18789592,29.08078793,-0.7319581,2.891984701,three
0.24,1.413716694,29.04740998,23.31704348,-0.867914182,3.109000953,three
0.24,1.413716694,27.88840645,16.69792894,-1.217356695,3.98132049,three
0.24,1.413716694,26.54108986,13.65124243,-1.200896282,3.69333089,three
0.24,1.413716694,25.55042586,10.97431612,-1.344024458,3.98060676,three
0.24,1.413716694,24.75005469,8.752157752,-1.606281977,4.712139163,three
0.24,1.413716694,24.03447876,8.622969708,-1.370300247,3.944691182,three
0.24,1.413716694,23.35148569,7.56167046,-1.373667294,4.137272561,three
0.24,1.413716694,22.63100797,7.015889232,-1.250302761,3.859595552,three
0.24,1.413716694,21.7442742,5.776699848,-1.293502447,4.069853637,three
0.24,1.413716694,20.91719396,4.713457643,-1.367252661,4.544257334,three
0.24,1.413716694,20.07782692,3.69448962,-1.556323619,5.522747879,three
0.24,1.413716694,19.41505965,3.375211522,-1.635002689,5.865627882,three
0.24,1.413716694,18.56149132,2.796235658,-1.733311579,6.591636456,three
0.24,1.413716694,17.68958742,2.217514168,-2.002323683,8.054296501,three
0.24,1.413716694,16.94837427,2.041650709,-1.909284032,8.08946787,three
0.24,1.413716694,16.15266851,1.86139527,-1.670635448,8.012168757,three
0.24,1.413716694,15.28479677,1.680808109,-1.185816328,8.570551999,three
0.24,1.413716694,14.500693,1.608580834,-0.377195001,10.50781331,three
0.24,1.413716694,13.68216117,1.647465207,0.635886598,14.28242116,three
0.24,1.413716694,12.9003424,1.680950288,1.832724438,21.02625887,three
0.24,1.413716694,12.21663412,1.776963964,2.976647185,27.77369516,three
0.24,1.413716694,11.70381972,2.017532219,3.404966799,29.50905976,three
0.24,1.413716694,11.41810095,2.264479894,3.53543642,29.10025301,three
0.24,1.413716694,11.47680068,2.265381774,3.889813279,31.67098346,three
0.24,1.413716694,11.64400206,2.593819797,3.350163217,25.3476439,three
