K,alphap,meanE,varE,skewE,kurtE,class
-0.18,0.837758041,45.49684196,114.5984147,-0.728897813,2.2012708,two
-0.18,0.855211333,41.75993827,87.36873024,-0.575471759,2.104441714,two
-0.18,0.872664626,39.5825809,76.77392227,-0.515338885,1.996691823,two
-0.18,0.890117919,36.83838224,65.1562772,-0.43364349,1.753223649,two
-0.18,0.907571211,34.75711698,57.36947056,-0.339867752,1.66857807,two
-0.18,0.925024504,32.71731579,48.41619103,-0.38982765,1.59433103,two
-0.18,0.942477796,30.62100129,43.58314522,-0.324263108,1.457667815,two
-0.18,0.959931089,28.80909967,34.06207314,-0.276115838,1.520167594,two
-0.18,0.977384381,27.375906,25.10339996,-0.423281376,1.686715702,two
-0.18,0.994837674,26.63704991,25.26892249,-0.463489274,1.595294855,two
-0.18,1.012290966,25.62340222,22.03459428,-0.573730477,1.673557677,two
-0.18,1.029744259,25.1996725,15.37593313,-0.723429348,2.107841611,two
-0.18,1.047197551,23.91626966,15.14207772,-0.748452192,1.983937795,two
-0.18,1.064650844,23.0449609,11.0302019,-0.820904126,2.242642348,two
-0.18,1.082104136,22.27971462,9.817040919,-1.007669954,2.522198189,two
-0.18,1.099557429,21.47285187,8.74630113,-0.980482344,2.510895732,two
-0.18,1.117010721,20.42318886,5.771163231,-1.178704346,3.276243523,two
-0.18,1.134464014,19.63600278,5.211689054,-1.289179195,3.513897773,two
-0.18,1.151917306,18.71904127,4.343140104,-1.398214458,3.877712671,two
-0.18,1.169370599,17.83186281,3.722072993,-1.367674681,4.167701181,two
-0.18,1.186823891,16.8601933,3.135944103,-1.221484014,4.741102951,two
-0.18,1.204277184,15.83959547,2.702174664,-0.907698804,5.9748893,two
-0.18,1.221730476,14.84349244,2.536405027,-0.317383055,7.888627626,two
-0.18,1.239183769,13.70877194,2.306101508,0.748747725,12.98438889,two
-0.18,1.256637061,12.40105294,2.206251811,2.303087112,22.59443277,two
-0.18,1.274090354,10.871147,2.438927305,3.76360673,32.37975022,two
-0.18,1.291543646,9.055366537,2.902491266,5.190853916,42.2185758,two
-0.18,1.308996939,6.790664458,4.092428902,5.615720721,42.10301866,two
-0.18,1.326450232,4.126207758,6.282309409,5.506473016,36.7335518,two
-0.18,1.343903524,2.183183041,9.47932892,4.679303789,26.93077019,two
-0.18,1.361356817,3.686023159,9.093552205,4.138307669,22.1781856,two
-0.18,1.378810109,10.53247593,2.213275971,6.891510623,55.43701196,two
-0.18,1.396263402,12.33767263,1.494026911,7.739179662,67.82857122,two
-0.18,1.413716694,13.19418283,1.278812383,7.912948783,70.70805481,two
-0.18,1.431169987,13.82819347,1.159148482,7.938476225,71.11884938,two
-0.18,1.448623279,14.38145495,1.075931574,7.892446431,70.24691739,two
-0.18,1.466076572,14.91179582,1.008028224,7.805476067,68.60469748,two
-0.18,1.483529864,15.44698626,0.945992013,7.691946206,66.45043606,two
-0.18,1.500983157,16.0003814,0.885486903,7.556038512,63.89119303,two
-0.18,1.518436449,16.57743674,0.824983651,7.391714938,60.91055588,two
-0.18,1.535889742,17.1792727,0.76431196,7.184288926,57.4341989,two
-0.18,1.553343034,17.80467541,0.70429906,6.905322272,53.32932076,two
-0.18,1.570796327,18.4522485,0.645960424,6.511236257,48.50094713,two
-0.17,-1.570796327,18.38130393,0.651598035,6.52735145,48.55893309,two
-0.17,-1.553343034,19.05168992,0.595919669,5.968885628,43.05237967,two
-0.17,-1.535889742,19.74178678,0.544666352,5.146960745,37.20972846,two
-0.17,-1.518436449,20.45055217,0.499719872,3.946002142,32.01875119,two
-0.17,-1.500983157,21.1772793,0.463273417,2.246596476,29.48130884,two
-0.17,-1.483529864,21.92210629,0.437765044,-0.019073957,32.63628554,two
-0.17,-1.466076572,22.74474724,0.427403776,-3.027946852,45.26103996,two
-0.17,-1.448623279,24.62312135,3.191699385,0.610606217,5.101363841,two
-0.17,-1.431169987,27.60487989,14.67314559,0.487392681,2.017478908,two
-0.17,-1.413716694,29.96182608,20.95365381,0.002698923,1.567602382,two
-0.17,-1.396263402,32.07477862,26.24435863,-0.28741989,1.607925113,two
-0.17,-1.378810109,34.1780436,32.69687535,-0.470132833,1.733105636,two
-0.17,-1.361356817,36.10846403,38.35770711,-0.624357884,1.906165255,two
-0.17,-1.343903524,38.22740746,47.15985277,-0.71216931,2.02333655,two
-0.17,-1.326450232,40.46692821,58.37183675,-0.78169552,2.101614086,two
-0.17,-1.308996939,42.75780548,71.89549395,-0.821534619,2.156975957,two
-0.17,-1.291543646,45.19072034,89.22885758,-0.838854295,2.17583596,two
-0.17,-1.274090354,47.68155851,109.822382,-0.843339766,2.176703196,two
-0.17,-1.256637061,50.22813492,134.1204681,-0.838220361,2.161816948,two
-0.17,-1.239183769,52.8559568,163.273264,-0.822157781,2.129954914,two
-0.17,-1.221730476,55.61452823,199.5094311,-0.790041021,2.078726035,two
-0.17,-1.204277184,58.2294069,237.2838451,-0.762582077,2.037270216,two
-0.17,-1.186823891,60.65814684,275.2562771,-0.73777822,2.003964015,two
-0.17,-1.169370599,62.89086319,312.9692261,-0.711362325,1.975665039,two
-0.17,-1.151917306,64.89048011,348.9078444,-0.684520431,1.952842848,two
-0.17,-1.134464014,66.65212198,382.3061756,-0.657844656,1.935123215,two
-0.17,-1.117010721,68.19025861,412.788779,-0.633576072,1.921750655,two
-0.17,-1.099557429,69.53499634,440.7018895,-0.612512521,1.91162482,two
-0.17,-1.082104136,70.71416646,466.4287521,-0.596050446,1.903454486,two
-0.17,-1.064650844,71.73508947,489.8373689,-0.585539767,1.89667926,two
-0.17,-1.047197551,72.61997538,511.5826747,-0.580592373,1.889897823,two
-0.17,-1.029744259,73.36584449,531.3114007,-0.582187788,1.883424646,two
-0.17,-1.012290966,73.9636622,548.4558255,-0.590901991,1.878351481,two
-0.17,-0.994837674,74.39874674,562.2111695,-0.607057331,1.876617687,two
-0.17,-0.977384381,74.64283896,571.282456,-0.630875353,1.880905693,two
-0.17,-0.959931089,74.64525889,573.6933039,-0.662502873,1.89411337,two
-0.17,-0.942477796,74.36052732,568.1965328,-0.700104537,1.917878289,two
-0.17,-0.925024504,73.77353952,555.4273125,-0.738226907,1.950895774,two
-0.17,-0.907571211,72.7428837,530.6784313,-0.780302253,1.998401326,two
-0.17,-0.890117919,71.0891856,488.7557693,-0.83330691,2.070175144,two
-0.17,-0.872664626,69.05363988,440.7529624,-0.88517509,2.1567024,two
-0.17,-0.855211333,66.52146847,383.874034,-0.948263744,2.271229127,two
-0.17,-0.837758041,62.93971154,306.1899404,-1.059601681,2.471286971,two
-0.17,-0.820304748,60.09191162,257.4111913,-1.132285559,2.629507932,two
-0.17,-0.802851456,56.73729702,205.3425958,-1.224453813,2.843139207,two
-0.17,-0.785398163,53.38485622,161.2156306,-1.320114145,3.079359457,two
-0.17,-0.767944871,50.19098066,126.4785837,-1.40127771,3.311931406,two
-0.17,-0.750491578,46.70284449,97.86415999,-1.345077099,3.382580792,two
-0.17,-0.733038286,43.52217833,73.77165777,-1.387105595,3.571735256,two
-0.17,-0.715584993,40.4833506,62.9344772,-1.016882536,3.008415943,two
-0.17,-0.698131701,38.22577901,54.56539446,-0.898541413,2.694894094,two
-0.17,-0.680678408,36.23715067,50.98020052,-0.675540094,2.286989593,two
-0.17,-0.663225116,34.35121776,47.16464472,-0.573134595,1.98806862,two
-0.17,-0.645771823,32.44566711,39.89708347,-0.506151683,1.898730679,two
-0.17,-0.628318531,31.07196032,40.78529317,-0.399248557,1.704328628,two
-0.17,-0.610865238,29.67557747,35.49501444,-0.331829322,1.745283555,two
-0.17,-0.593411946,27.9426301,26.37592515,-0.540021032,1.717420855,two
-0.17,-0.575958653,27.0052453,21.64988055,-0.513828315,1.798963871,two
-0.17,-0.558505361,25.71794253,20.51653313,-0.602484042,1.75463713,two
-0.17,-0.541052068,24.86419113,13.45975732,-0.819319111,2.208263472,two
-0.17,-0.523598776,23.94193869,11.28223356,-0.869052642,2.40673343,two
-0.17,-0.506145483,23.26872363,11.54594211,-0.893717706,2.257116971,two
-0.17,-0.488692191,22.54622841,10.29272234,-0.875851942,2.309583801,two
-0.17,-0.471238898,21.50261916,7.266853242,-0.980340295,2.681635614,two
-0.17,-0.453785606,20.63880049,5.842859938,-1.182211675,3.169993832,two
-0.17,-0.436332313,19.73410518,5.065531255,-1.245733279,3.273990752,two
-0.17,-0.41887902,18.80448389,4.200428489,-1.353835241,3.527085829,two
-0.17,-0.401425728,17.87243821,3.495701557,-1.451488471,3.737089031,two
-0.17,-0.383972435,17.04492058,3.294080159,-1.369084598,3.595885556,two
-0.17,-0.366519143,16.0277782,2.807803347,-1.357298665,3.651567334,two
-0.17,-0.34906585,14.90109378,2.180256109,-1.018157161,3.898682471,two
-0.17,-0.331612558,13.78652732,2.154171268,-0.620142713,4.182847632,two
-0.17,-0.314159265,12.57580707,2.329683208,0.060207975,4.829492632,two
-0.17,-0.296705973,10.8673273,2.003082795,1.97231509,12.31641862,two
-0.17,-0.27925268,8.98537979,1.427832269,7.242081571,55.69407639,two
-0.17,-0.261799388,8.926668427,1.460899474,7.054480127,53.27581933,two
-0.17,-0.244346095,9.680632127,1.204820942,7.123561519,54.09101691,two
-0.17,-0.226892803,10.76687642,0.882088121,7.280514794,56.1025024,two
-0.17,-0.20943951,11.65482354,0.662625711,7.341356431,56.95358428,two
-0.17,-0.191986218,12.3555988,0.514584386,7.329262968,56.82952852,two
-0.17,-0.174532925,12.93687465,0.408600103,7.242841845,55.71790048,two
-0.17,-0.157079633,13.44929788,0.328610332,7.057788824,53.35150208,two
-0.17,-0.13962634,13.92803432,0.265823883,6.742339217,49.37308694,two
-0.17,-0.122173048,14.39798895,0.215364472,6.271196106,43.52075014,two
-0.17,-0.104719755,14.87752806,0.174622399,5.649554091,35.97408498,two
-0.17,-0.087266463,15.37953883,0.142722139,4.956895435,27.94194152,two
-0.17,-0.06981317,15.91475392,0.11972332,4.411547371,22.25368516,two
-0.17,-0.052359878,16.49039929,0.106936114,4.300915698,21.69006594,two
-0.17,-0.034906585,17.11135829,0.106593483,4.543717641,23.82867741,two
-0.17,-0.017453293,17.78074373,0.121742438,4.39175831,22.39148275,two
-0.17,0,18.50043976,0.156057635,3.335666609,18.26596495,two
-0.17,0.017453293,19.27114865,0.21366317,1.734465405,16.45768326,two
-0.17,0.034906585,20.09190045,0.298991642,0.138290797,17.92540301,two
-0.17,0.052359878,20.96377482,0.416029429,-1.208465357,21.15223828,two
-0.17,0.06981317,21.8866857,0.56872491,-2.282140756,24.84633896,two
-0.17,0.087266463,22.8612531,0.760458134,-3.141239057,28.45193641,two
-0.17,0.104719755,23.88829108,0.99420896,-3.850982521,31.8418606,two
-0.17,0.122173048,24.96821894,1.272982085,-4.458438494,35.03384105,two
-0.17,0.13962634,26.10077346,1.600109744,-4.992181695,38.06158289,two
-0.17,0.157079633,27.28618999,1.979984015,-5.467218157,40.93573124,two
-0.17,0.174532925,28.53035842,2.419704273,-5.894792936,43.67217054,two
-0.17,0.191986218,29.89612262,2.968046894,-6.247548024,45.8586733,two
-0.17,0.20943951,31.6511404,4.659971929,-4.529736018,31.82373931,two
-0.17,0.226892803,33.97510767,11.48444244,-1.067745445,11.40480087,two
-0.17,0.244346095,36.69535999,26.20896576,0.158397692,5.665132792,two
-0.17,0.261799388,39.55725127,46.81449739,0.399014578,3.877886477,two
-0.17,0.27925268,42.07507911,61.78942025,0.273832206,3.26935495,two
-0.17,0.296705973,44.42719504,75.29962962,0.169464565,3.030141537,two
-0.17,0.314159265,46.93959856,95.18554855,0.141693861,2.765958964,two
-0.17,0.331612558,49.71566554,129.031883,0.260560854,2.596683608,two
-0.17,0.34906585,52.99456181,194.0095114,0.515340343,2.582054924,two
-0.17,0.366519143,56.17626593,262.4395035,0.599996584,2.484657355,two
-0.17,0.383972435,58.83888629,301.7888083,0.534543911,2.355105248,two
-0.17,0.401425728,61.09496483,320.0443907,0.440060145,2.331677614,two
-0.17,0.41887902,63.2071213,334.3568233,0.358119668,2.394546037,two
-0.17,0.436332313,65.21374293,348.5745817,0.283181061,2.48698139,two
-0.17,0.453785606,67.14766406,367.0757161,0.224296878,2.577534231,two
-0.17,0.471238898,68.94779071,387.5417007,0.170735983,2.640326627,two
-0.17,0.488692191,70.49586372,404.7950193,0.108329488,2.664660639,two
-0.17,0.506145483,71.85515034,424.9623705,0.058750205,2.64076546,two
-0.17,0.523598776,72.99099862,447.2412215,0.028473826,2.594333187,two
-0.17,0.541052068,73.86901105,472.4958541,0.026837126,2.535429329,two
-0.17,0.558505361,74.47195501,500.5653495,0.049662036,2.463068786,two
-0.17,0.575958653,74.77290386,529.7597763,0.08845387,2.382268372,two
-0.17,0.593411946,74.84785613,562.0751466,0.130977476,2.274864645,two
-0.17,0.610865238,74.67053348,594.1682286,0.158952402,2.128545919,two
-0.17,0.628318531,74.07945003,610.9516548,0.14869279,1.955149251,two
-0.17,0.645771823,73.74063273,659.0755434,0.171996462,1.792312691,two
-0.17,0.663225116,73.23227356,702.4677782,0.167022714,1.627460933,two
-0.17,0.680678408,72.18219601,719.8246446,0.165828095,1.544491477,two
-0.17,0.698131701,69.79370776,634.8204689,0.086235873,1.542113552,two
-0.17,0.715584993,66.93200352,513.2463909,-0.105252392,1.527836062,two
-0.17,0.733038286,65.44917404,476.5854729,-0.226492104,1.520930553,two
-0.17,0.750491578,63.65349694,431.2646213,-0.361120232,1.525594592,two
-0.17,0.767944871,61.33756604,374.9402079,-0.493059416,1.564444628,two
-0.17,0.785398163,58.88906273,325.732733,-0.578448315,1.640340593,two
-0.17,0.802851456,55.56250678,258.3397095,-0.686736896,1.77931495,two
-0.17,0.820304748,51.37084137,183.6701163,-0.823016,2.008842182,two
-0.17,0.837758041,46.45951696,121.8313452,-0.804033009,2.234049339,two
-0.17,0.855211333,42.37855134,90.56827652,-0.616634295,2.153720869,two
-0.17,0.872664626,40.13406018,79.87966202,-0.531009355,2.029473366,two
-0.17,0.890117919,37.18205441,65.79906445,-0.446413298,1.801675223,two
-0.17,0.907571211,35.15887264,58.34263389,-0.381122757,1.693971917,two
-0.17,0.925024504,33.11936009,48.82200181,-0.398532491,1.658003018,two
-0.17,0.942477796,31.11474736,44.57705347,-0.37046424,1.497177604,two
-0.17,0.959931089,29.29520682,38.91938588,-0.288631441,1.444864813,two
-0.17,0.977384381,27.94498269,31.66672763,-0.352316136,1.497974276,two
-0.17,0.994837674,26.71410099,24.61143367,-0.520228301,1.634972482,two
-0.17,1.012290966,25.59888728,19.67428908,-0.601640848,1.762565536,two
-0.17,1.029744259,25.19126531,15.63284139,-0.755035898,2.051947228,two
-0.17,1.047197551,23.96325354,15.62355347,-0.703012507,1.904197702,two
-0.17,1.064650844,23.45110575,11.69748505,-0.816521791,2.260620789,two
-0.17,1.082104136,22.46929205,10.14465327,-0.997993176,2.509117117,two
-0.17,1.099557429,21.60176009,8.952741086,-0.985154161,2.498092308,two
-0.17,1.117010721,20.66967104,6.428117173,-1.081280511,3.013429111,two
-0.17,1.134464014,19.84107029,5.448590756,-1.255301483,3.439686031,two
-0.17,1.151917306,18.90894314,4.519860799,-1.375694093,3.788566421,two
-0.17,1.169370599,18.03074942,3.901081756,-1.358014209,4.039130678,two
-0.17,1.186823891,17.07129715,3.278828999,-1.256378554,4.54455239,two
-0.17,1.204277184,16.0377535,2.782173058,-0.97877666,5.643457858,two
-0.17,1.221730476,15.03767833,2.574109463,-0.442553314,7.3957884,two
-0.17,1.239183769,13.91008219,2.313655747,0.569982911,12.10233067,two
-0.17,1.256637061,12.6282887,2.165695775,2.142020904,21.58517854,two
-0.17,1.274090354,11.175562,2.4361018,3.375352244,29.27684366,two
-0.17,1.291543646,9.405368947,2.797603975,4.97785022,40.70277858,two
-0.17,1.308996939,7.183567877,3.862031554,5.569648747,42.30930809,two
-0.17,1.326450232,4.417853277,5.968998021,5.566772601,37.6972622,two
-0.17,1.343903524,2.033940515,9.422196037,4.817721142,27.94472252,two
-0.17,1.361356817,2.843719387,10.17255525,4.116900512,21.52920687,two
-0.17,1.378810109,7.312752405,9.781226228,1.586330841,8.080922638,two
-0.17,1.396263402,12.19989438,1.532271815,7.702816191,67.2282005,two
-0.17,1.413716694,13.09513987,1.299042015,7.897758298,70.44771393,two
-0.17,1.431169987,13.74485832,1.172292974,7.932402869,71.02279785,two
-0.17,1.448623279,14.30473152,1.085701291,7.89063943,70.23645492,two
-0.17,1.466076572,14.83737779,1.016114917,7.805218724,68.63313176,two
-0.17,1.483529864,15.37292732,0.953232232,7.691784566,66.49052572,two
-0.17,1.500983157,15.92608933,0.892272773,7.555549296,63.92992994,two
-0.17,1.518436449,16.50307355,0.831467375,7.391526163,60.94606319,two
-0.17,1.535889742,17.10544381,0.77051695,7.186068021,57.47098531,two
-0.17,1.553343034,17.73197837,0.710229888,6.911992701,53.37458224,two
-0.17,1.570796327,18.38130393,0.651598035,6.52735145,48.55893309,two
-0.16,-1.570796327,18.30832562,0.657307565,6.544482865,48.64586319,two
-0.16,-1.553343034,18.98089708,0.601304252,6.001834595,43.14551921,two
-0.16,-1.535889742,19.6736197,0.549679807,5.204958954,37.27350721,two
-0.16,-1.518436449,20.38540195,0.504271613,4.040282112,31.96226816,two
-0.16,-1.500983157,21.11545433,0.467265189,2.387670237,29.13119017,two
-0.16,-1.483529864,21.86317177,0.441181832,0.175804694,31.74132729,two
-0.16,-1.466076572,22.6405101,0.427447501,-2.594903401,43.26494163,two
-0.16,-1.448623279,23.95514696,1.123949551,-1.05675154,14.45619328,two
-0.16,-1.431169987,26.82452938,11.25740009,0.753875307,2.722491535,two
-0.16,-1.413716694,29.42766167,19.63469747,0.170070344,1.658950211,two
-0.16,-1.396263402,31.6341827,25.34503724,-0.176532866,1.577763829,two
-0.16,-1.378810109,33.71834698,31.14567598,-0.401301063,1.685835569,two
-0.16,-1.361356817,35.79155017,38.11088698,-0.544862769,1.828209683,two
-0.16,-1.343903524,37.91390198,46.55093014,-0.658939296,1.948833216,two
-0.16,-1.326450232,40.13809085,57.36581638,-0.738018895,2.037725476,two
-0.16,-1.308996939,42.53056588,72.01296733,-0.775072031,2.082877309,two
-0.16,-1.291543646,44.80947062,86.86957105,-0.81372613,2.136661523,two
-0.16,-1.274090354,47.32514819,107.4056496,-0.822114621,2.14055402,two
-0.16,-1.256637061,49.92051075,132.1407958,-0.817340265,2.125666866,two
-0.16,-1.239183769,52.65770064,163.1969578,-0.795283869,2.087653185,two
-0.16,-1.221730476,55.32420048,196.896812,-0.775913392,2.053135573,two
-0.16,-1.204277184,57.96204704,234.6151783,-0.75044218,2.01472515,two
-0.16,-1.186823891,60.43247173,273.0964316,-0.725650999,1.982513791,two
-0.16,-1.169370599,62.70755248,311.4578346,-0.698699614,1.955118451,two
-0.16,-1.151917306,64.73716584,347.7567663,-0.671624019,1.933848691,two
-0.16,-1.134464014,66.53370645,381.7543626,-0.64399808,1.916909304,two
-0.16,-1.117010721,68.10161681,412.7539125,-0.618464544,1.904580243,two
-0.16,-1.099557429,69.4755474,441.1700235,-0.596253988,1.895401171,two
-0.16,-1.082104136,70.6783861,467.2078908,-0.578838445,1.888521866,two
-0.16,-1.064650844,71.73756637,491.5720932,-0.566307963,1.882048827,two
-0.16,-1.047197551,72.65145022,513.8452985,-0.560507622,1.875722833,two
-0.16,-1.029744259,73.42770646,534.2575347,-0.560991241,1.868973976,two
-0.16,-1.012290966,74.06196787,552.4182857,-0.568343977,1.862612953,two
-0.16,-0.994837674,74.53916859,567.4768574,-0.583055498,1.858757333,two
-0.16,-0.977384381,74.84735785,578.7445051,-0.604940445,1.859542494,two
-0.16,-0.959931089,74.94683993,584.569366,-0.633933582,1.86793823,two
-0.16,-0.942477796,74.75982506,581.9509956,-0.671132674,1.887154569,two
-0.16,-0.925024504,74.21071026,568.901141,-0.714339141,1.919446771,two
-0.16,-0.907571211,73.3065497,547.3321746,-0.7567922,1.962264208,two
-0.16,-0.890117919,71.94189458,514.2149639,-0.800979449,2.019573217,two
-0.16,-0.872664626,69.89960886,463.1873141,-0.858427541,2.105504233,two
-0.16,-0.855211333,67.46665203,407.0229719,-0.917817926,2.210658201,two
-0.16,-0.837758041,64.43183616,340.6945004,-1.000504695,2.360129617,two
-0.16,-0.820304748,60.9692885,273.4647779,-1.099616555,2.556651146,two
-0.16,-0.802851456,57.81301529,222.8092769,-1.184214321,2.746434033,two
-0.16,-0.785398163,54.54135897,177.6237758,-1.26945274,2.959519462,two
-0.16,-0.767944871,51.11507864,137.7674176,-1.34364701,3.1844612,two
-0.16,-0.750491578,47.46613742,103.3679188,-1.371024221,3.372849369,two
-0.16,-0.733038286,44.15880134,81.06476845,-1.256935022,3.324889669,two
-0.16,-0.715584993,41.12743728,66.07431891,-1.055877595,3.042230931,two
-0.16,-0.698131701,38.82181524,55.87850667,-0.963841116,2.849716514,two
-0.16,-0.680678408,36.74955451,54.33131806,-0.663260679,2.253312213,two
-0.16,-0.663225116,34.83767176,45.46404912,-0.675468728,2.214346193,two
-0.16,-0.645771823,33.08162685,45.83665954,-0.435395432,1.833342699,two
-0.16,-0.628318531,31.3119295,39.68379956,-0.466488102,1.764215787,two
-0.16,-0.610865238,29.7756111,32.92962049,-0.400724152,1.751703133,two
-0.16,-0.593411946,28.29689433,29.75046733,-0.477318443,1.674054163,two
-0.16,-0.575958653,26.72926399,17.96079757,-0.620093102,2.039077344,two
-0.16,-0.558505361,25.90382416,22.17913727,-0.491605802,1.719792479,two
-0.16,-0.541052068,25.24363945,16.38959768,-0.722682019,2.016069952,two
-0.16,-0.523598776,24.14333806,12.49184005,-0.791757941,2.234823654,two
-0.16,-0.506145483,23.31246735,11.27294498,-0.880194705,2.298493376,two
-0.16,-0.488692191,22.69929102,11.0760783,-0.831587874,2.228829415,two
-0.16,-0.471238898,21.67067902,7.607069541,-0.965779944,2.612556483,two
-0.16,-0.453785606,20.88945245,6.099128311,-1.125868427,3.118076069,two
-0.16,-0.436332313,19.96485432,5.414265752,-1.197586621,3.16728687,two
-0.16,-0.41887902,19.00540672,4.401451547,-1.322685134,3.455423244,two
-0.16,-0.401425728,18.04416246,3.577173298,-1.444800488,3.723776224,two
-0.16,-0.383972435,17.22043068,3.340244023,-1.372135578,3.611192921,two
-0.16,-0.366519143,16.22755622,2.876979947,-1.379597896,3.662810259,two
-0.16,-0.34906585,15.18207027,2.419981148,-1.19210016,3.72740744,two
-0.16,-0.331612558,14.00345127,1.866068529,-0.674821957,4.768006547,two
-0.16,-0.314159265,12.59956698,1.696837169,0.727687074,7.646812995,two
-0.16,-0.296705973,11.26531834,1.987482302,1.469131659,10.37322363,two
-0.16,-0.27925268,9.021811494,1.444565251,7.013403425,53.45902334,two
-0.16,-0.261799388,8.687739872,1.542687126,7.026250172,52.91598712,two
-0.16,-0.244346095,9.238871097,1.353723733,7.010118781,52.68533608,two
-0.16,-0.226892803,10.44409799,0.968736325,7.232111365,55.44433739,two
-0.16,-0.20943951,11.43794112,0.710855785,7.329828447,56.77213254,two
-0.16,-0.191986218,12.19854937,0.544446443,7.340244395,56.95752571,two
-0.16,-0.174532925,12.81365644,0.428711658,7.27830964,56.17039624,two
-0.16,-0.157079633,13.34514148,0.342940629,7.125599998,54.21482939,two
-0.16,-0.13962634,13.83405303,0.276319397,6.851443324,50.74714257,two
-0.16,-0.122173048,14.308637,0.222957716,6.427176725,45.45486267,two
-0.16,-0.104719755,14.78911802,0.179706039,5.845185108,38.33426137,two
-0.16,-0.087266463,15.29020715,0.145213679,5.157637316,30.22826848,two
-0.16,-0.06981317,15.82281058,0.119404836,4.542938058,23.56069794,two
-0.16,-0.052359878,16.39488912,0.103310784,4.306385584,21.65166664,two
-0.16,-0.034906585,17.01165736,0.098995728,4.51651882,23.75588794,two
-0.16,-0.017453293,17.67609162,0.109385762,4.488687303,23.13369954,two
-0.16,0,18.39013315,0.137951969,3.507410888,18.85289643,two
-0.16,0.017453293,19.15446914,0.18868484,1.841945772,16.59573622,two
-0.16,0.034906585,19.96762361,0.265879419,0.134956258,18.06317354,two
-0.16,0.052359878,20.83066266,0.373433286,-1.300292685,21.57542704,two
-0.16,0.06981317,21.74317661,0.5151819,-2.427148598,25.581862,two
-0.16,0.087266463,22.70572132,0.694579624,-3.310843869,29.41707571,two
-0.16,0.104719755,23.71869756,0.914676699,-4.024968534,32.93331096,two
-0.16,0.122173048,24.78261988,1.178608995,-4.623639799,36.16022067,two
-0.16,0.13962634,25.89708113,1.489811315,-5.139445468,39.14437342,two
-0.16,0.157079633,27.06212168,1.852650055,-5.590345429,41.90932829,two
-0.16,0.174532925,28.28269024,2.273821157,-5.989360694,44.48094197,two
-0.16,0.191986218,29.61889248,2.796448872,-6.319180898,46.53793234,two
-0.16,0.20943951,31.35488649,4.455542495,-4.488926177,31.60083118,two
-0.16,0.226892803,33.69330965,11.45469643,-0.942017361,10.74405404,two
-0.16,0.244346095,36.45284876,26.80440418,0.221358554,5.303395509,two
-0.16,0.261799388,39.33409576,47.58199703,0.39783948,3.641075439,two
-0.16,0.27925268,41.81817243,61.7322986,0.252651463,3.118749433,two
-0.16,0.296705973,44.1396657,74.45479485,0.136306674,2.916906347,two
-0.16,0.314159265,46.61150477,92.65996782,0.081856141,2.675138245,two
-0.16,0.331612558,49.3855099,124.5097343,0.168209175,2.464088141,two
-0.16,0.34906585,52.54028081,181.0500197,0.388704077,2.420529846,two
-0.16,0.366519143,55.91829523,259.8481308,0.5534829,2.390145552,two
-0.16,0.383972435,58.68391805,306.407508,0.508165337,2.254095945,two
-0.16,0.401425728,61.08865942,333.6327845,0.432408611,2.215656396,two
-0.16,0.41887902,63.145946,344.4654401,0.340279574,2.258458951,two
-0.16,0.436332313,65.18423595,360.1123092,0.272789371,2.349222381,two
-0.16,0.453785606,67.145843,379.3677166,0.219015071,2.442650813,two
-0.16,0.471238898,68.9866108,400.860193,0.170600429,2.512345112,two
-0.16,0.488692191,70.59016818,419.9806533,0.116389393,2.546636389,two
-0.16,0.506145483,72.01140002,441.6846468,0.071446252,2.536987964,two
-0.16,0.523598776,73.20612155,464.8412268,0.041243698,2.503514326,two
-0.16,0.541052068,74.11956867,489.2570177,0.033224329,2.457396388,two
-0.16,0.558505361,74.78851519,517.6456757,0.048508515,2.390494176,two
-0.16,0.575958653,75.16619526,547.3593632,0.078036198,2.310302497,two
-0.16,0.593411946,75.21452298,574.4364227,0.107734017,2.215854031,two
-0.16,0.610865238,75.011667,599.3301281,0.118355966,2.074031674,two
-0.16,0.628318531,74.62793662,629.0419106,0.135438774,1.932206372,two
-0.16,0.645771823,74.21138795,666.9207981,0.141512766,1.769014279,two
-0.16,0.663225116,73.93435818,724.4669228,0.153529388,1.618992008,two
-0.16,0.680678408,72.80537539,733.681156,0.143184548,1.531504828,two
-0.16,0.698131701,70.37639522,646.1692279,0.065898873,1.531194499,two
-0.16,0.715584993,67.76369522,537.9429932,-0.100609729,1.52718844,two
-0.16,0.733038286,66.16339311,492.6255934,-0.232724635,1.519719031,two
-0.16,0.750491578,64.42309865,447.9751849,-0.364143995,1.527293025,two
-0.16,0.767944871,62.11013462,389.8995634,-0.496421606,1.567191161,two
-0.16,0.785398163,59.64903313,338.9260905,-0.582175539,1.643173924,two
-0.16,0.802851456,56.39610615,272.1019434,-0.684141048,1.775488521,two
-0.16,0.820304748,52.01437274,190.4911493,-0.834461671,2.016669078,two
-0.16,0.837758041,47.45337586,130.2877515,-0.866416078,2.254139464,two
-0.16,0.855211333,43.06474426,95.74851088,-0.635467081,2.157725528,two
-0.16,0.872664626,40.69321892,83.07790437,-0.547004363,2.06619593,two
-0.16,0.890117919,37.58617824,66.24350853,-0.467644625,1.872007476,two
-0.16,0.907571211,35.58328735,59.54845064,-0.408901567,1.729377157,two
